ip_sum_freq,ip_sum_sz,ip_destp_mode,ip_destp_least,ip_avg_freq,ip_avg_sz,ip_std_sz,ip_avg_ttl,ip_avg_delay,ip_std_delay,ip_std_freq,wifi_sum_freq,wifi_sum_sz,wifi_subtype_mode,wifi_type_least,wifi_avg_freq,wifi_avg_sz,wifi_avg_rssi,wifi_std_rssi,wifi_avg_delay,wifi_std_delay,wifi_std_freq,zb_sum_freq,zb_sum_sz,zb_type_mode,zb_type_least,zb_avg_freq,zb_avg_sz,zb_std_sz,zb_avg_delay,zb_std_delay,zb_std_freq,audio_freq,audio_avg_rms,audio_std_rms,avg_db,std_db,activity
7,953,5228,50000,2,317,86,114,17,4,0,36,495,8,8,18,247,-3,0,99,139,13,15,158,1,1,5,52,1,102,23,4,207,2.22,0.53,10,8.87,1
37,838,5223,50000,12,279,413,80,12,13,5,36,495,8,8,18,247,-3,0,54,58,12,19,89,1,1,6,29,1,90,1,4,0,0,0,11,8.61,1
28,664,443,50000,9,221,303,60,39,50,2,55,495,8,8,27,247,-3,0,61,78,3,15,52,1,0,5,17,0,305,24,4,207,2.56,0.77,11,9.5,1
4,379,443,50000,1,126,83,128,6,0,0,22,495,8,8,11,247,-3,0,56,52,9,14,89,1,1,4,29,1,92,1,2,207,2.49,1.34,11,8.36,1
4,221,5222,50000,1,73,0,134,13,0,0,41,797,5,8,13,265,-3,0,40,39,11,19,115,1,2,6,38,1,78,32,6,0,0,0,9,7.25,1
7,350,5223,443,2,116,97,61,8,3,0,44,495,8,8,22,247,-3,0,71,91,8,19,89,1,1,6,29,1,241,284,4,207,3.23,3.04,12,9.69,1
6,224,50000,50000,2,74,49,113,124,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,52,1,0,5,17,0,259,68,5,206,2.76,0.85,11,7.71,1
4,367,50000,5222,1,122,83,121,6,0,0,50,495,8,8,25,247,-3,0,62,77,6,11,135,2,0,3,45,1,121,239,3,0,0,0,12,9.69,1
11,177,9002,50000,5,88,81,64,14,19,0,37,539,8,8,12,179,-3,0,40,48,12,16,52,1,0,5,17,0,275,0,5,206,4.9,4.07,11,8.44,1
7,120,5222,50000,3,60,6,75,15,13,0,31,193,8,8,31,193,-3,0,102,104,0,19,91,1,1,9,45,0,200,20,2,207,3.2,1.86,10,7.76,1
6,327,443,50000,3,163,101,149,783,326,1,4,491,5,5,1,163,-3,0,6,0,0,17,115,1,2,5,38,1,224,235,4,0,0,0,12,8.56,1
5,346,443,443,1,115,85,71,11,0,0,38,495,8,8,19,247,-3,0,56,61,12,15,127,0,0,5,42,1,46,63,4,206,2.7,0.92,13,9.94,1
11,523,443,443,3,174,192,50,7,8,2,25,495,8,8,12,247,-3,0,65,75,7,10,52,1,0,3,17,0,273,33,2,207,2.84,1.16,11,7.6,1
18,1060,443,50000,6,353,272,117,226,48,2,45,495,8,8,22,247,-3,0,56,62,8,14,90,1,1,7,45,0,122,0,6,0,0,0,11,9.32,1
9,473,443,50000,3,157,150,177,23,39,0,33,797,5,8,11,265,-3,0,39,36,12,14,123,1,3,4,41,0,88,23,5,207,2.32,0.6,12,8.94,1
13,1023,80,50000,4,341,284,114,27,57,2,35,495,8,8,17,247,-3,0,70,80,13,16,158,1,1,5,52,1,94,0,5,204,6.24,4.77,11,8.74,1
8,412,443,50000,2,137,84,117,45,40,2,30,193,8,8,30,193,-3,0,102,104,0,19,89,1,1,6,29,1,101,29,4,0,0,0,10,7.66,1
4,323,443,5222,1,107,84,71,6,0,0,36,495,8,8,18,247,-3,0,62,76,12,4,155,3,3,1,51,1,7,0,0,206,6.6,9.27,10,7.84,1
3,327,443,50000,1,163,124,149,11,0,0,36,495,8,8,18,247,-3,0,58,65,12,5,152,2,1,1,50,0,167,232,0,206,3.28,4.92,11,8.2,1
11,376,443,50000,3,125,109,60,30,51,0,43,495,8,8,21,247,-3,0,70,85,8,17,78,1,1,5,26,0,248,267,5,204,12.33,35.68,11,8.77,1
4,411,443,50000,1,137,83,178,6,0,0,31,193,8,8,31,193,-3,0,102,104,0,6,132,3,3,2,44,0,26,32,1,0,0,0,10,8.44,1
14,295,80,50000,4,98,94,120,109,10,2,31,495,8,8,15,247,-3,0,57,62,8,14,116,1,3,4,38,0,81,0,5,207,2.59,0.73,11,8.51,1
7,165,443,50000,2,55,12,104,7,10,0,34,495,8,8,17,247,-3,0,65,77,9,10,26,1,1,5,13,0,122,0,4,0,0,0,11,8.53,1
6,400,443,50000,2,133,95,141,16,12,0,36,495,5,5,18,247,-3,0,53,55,12,19,89,1,1,6,29,1,105,12,4,206,3.55,2.2,11,8.23,1
0,0,0,0,0,0,0,0,0,0,0,55,797,5,8,18,265,-3,0,53,75,9,17,183,2,1,5,61,0,171,21,5,207,2.66,1.08,10,8.78,1
3,175,443,443,1,58,0,141,0,0,0,39,495,8,8,19,247,-3,0,73,87,9,15,78,1,1,5,26,0,81,34,5,205,8.12,13.75,11,7.86,1
6,320,443,50000,2,106,67,84,138,227,1,30,193,8,8,30,193,-3,0,105,109,0,18,148,2,1,6,49,0,219,229,5,0,0,0,11,8.93,1
21,1634,50000,80,7,544,333,64,155,256,3,33,495,8,8,16,247,-3,0,67,81,8,16,78,1,1,5,26,0,97,32,4,205,5.46,3.98,12,8.85,1
6,395,50000,443,2,131,124,60,484,0,0,40,495,8,8,20,247,-3,0,53,55,11,9,155,2,5,3,51,1,70,147,2,202,13.72,11.61,11,9.73,1
3,151,443,50000,1,75,11,150,44,0,0,30,193,8,8,30,193,-3,0,102,104,0,16,91,1,1,8,45,0,207,53,3,0,0,0,12,9.79,1
67,839,443,50000,33,419,265,143,41,46,3,30,193,8,8,30,193,-3,0,102,104,0,3,116,1,3,1,38,0,0,0,0,203,11.55,15.8,10,7.88,1
98,331,443,50000,32,110,73,64,10,11,44,40,495,8,8,20,247,-3,0,55,60,11,17,52,1,0,5,17,0,563,622,5,204,10.57,13.89,10,7.85,1
53,1687,443,50000,17,562,214,173,13,15,22,25,193,8,8,25,193,-3,0,102,104,0,13,118,1,2,4,39,0,81,0,4,0,0,0,11,8.54,1
8,444,443,50000,2,148,64,116,164,216,2,28,193,8,8,28,193,-3,0,102,104,0,20,153,2,1,6,51,0,246,214,4,204,12.46,15.08,10,7.88,1
5,465,443,50000,1,155,82,121,716,0,0,33,495,8,8,16,247,-3,0,55,59,8,4,115,1,2,1,38,1,13,0,0,205,7.35,6.4,10,8.03,1
5,394,8883,8883,1,131,90,121,13,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,89,1,1,5,29,1,94,2,3,0,0,0,11,8.57,1
6,395,443,50000,2,131,99,117,72,2,0,30,193,8,8,30,193,-3,0,102,104,0,11,91,3,3,3,30,0,76,26,2,205,6.56,4.55,10,7.51,1
6,350,443,50000,2,116,91,57,20,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,89,1,1,4,29,1,103,50,4,205,6.92,5.01,11,7.91,1
2,525,443,443,1,262,0,143,0,0,0,37,495,8,8,18,247,-3,0,56,60,10,14,78,1,1,4,26,0,81,0,5,207,3.74,2.78,10,8.56,1
2,92,443,443,1,46,0,94,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,52,1,0,4,17,0,81,0,5,0,0,0,11,8.26,1
72,997,443,50000,24,332,235,116,300,483,15,30,193,8,8,30,193,-3,0,105,109,0,6,115,1,2,2,38,1,277,455,1,205,5.8,6,8,6.73,1
56,398,443,50000,18,132,117,173,22,16,24,24,495,8,8,12,247,-3,0,55,58,7,15,151,2,1,5,50,2,98,38,4,203,10.64,10.22,10,8.27,1
150,2135,443,50000,50,711,460,136,11,20,65,31,193,8,8,31,193,-3,0,102,104,0,13,52,1,0,4,17,0,673,0,4,0,0,0,11,8.28,1
10,380,50000,50000,3,126,118,80,464,8,1,29,193,8,8,29,193,-3,0,106,109,0,15,153,1,1,5,51,1,478,24,4,206,5.15,3.27,11,8.17,1
3,326,443,50000,1,163,124,149,10,0,0,38,495,8,8,19,247,-3,0,56,63,12,20,124,1,2,6,41,0,70,28,6,205,6.09,3.78,10,7.38,1
8,394,443,8883,2,131,74,121,553,227,0,30,193,8,8,30,193,-3,0,102,104,0,26,89,1,1,8,29,1,270,398,4,0,0,0,11,7.91,1
8,387,443,50000,2,129,77,173,554,227,0,31,193,8,8,31,193,-3,0,102,104,0,18,115,1,2,6,38,0,219,229,5,206,4.59,3.2,10,7.54,1
6,328,443,50000,3,164,102,149,828,346,1,30,193,8,8,30,193,-3,0,102,104,0,18,161,2,1,6,53,0,218,261,5,206,5.56,3.52,11,8.28,1
6,327,443,50000,3,163,102,149,824,343,1,38,495,8,8,19,247,-3,0,55,60,12,3,78,1,4,1,26,0,0,0,0,0,0,0,9,8.17,1
3,327,443,50000,1,163,124,149,10,0,0,29,193,8,8,29,193,-3,0,106,109,0,15,115,1,2,5,38,1,95,0,4,205,5.3,3.64,10,7.7,1
2,197,443,443,1,98,0,143,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,98,1,1,5,32,0,252,23,5,204,7.63,5.12,10,7.8,1
4,164,50000,50000,2,82,60,58,246,0,0,29,495,8,8,14,247,-3,0,56,61,5,10,26,1,1,5,13,0,122,0,4,0,0,0,11,7.56,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,90,1,1,4,30,0,81,0,5,206,3.31,2.45,10,7.78,1
8,392,50000,443,2,130,108,64,232,220,0,31,193,8,8,31,193,-3,0,102,104,0,23,152,2,1,7,50,2,340,460,5,207,2.19,0.78,12,8.24,1
22,356,50000,50000,7,118,38,117,995,136,4,41,495,8,8,20,247,-3,0,54,57,9,14,78,1,1,4,26,0,88,24,5,0,0,0,11,8.35,1
9,377,443,50000,3,125,91,178,9,9,2,30,193,8,8,30,193,-3,0,105,109,0,14,52,1,1,7,26,0,122,51,6,206,3.47,4.21,9,6.79,1
9,326,443,50000,3,108,67,64,181,220,2,30,193,8,8,30,193,-3,0,102,104,0,19,115,1,2,6,38,1,250,211,4,207,2.91,2.62,11,8.17,1
11,348,443,50000,5,174,134,149,460,557,1,31,193,8,8,31,193,-3,0,102,104,0,13,165,1,1,4,55,0,97,33,4,205,5.36,4.59,10,7.6,1
22,446,443,50000,7,148,158,64,89,147,2,39,495,8,8,19,247,-3,0,53,55,10,9,119,1,2,3,39,0,135,180,2,0,0,0,10,8.98,1
26,425,5222,50000,8,141,126,72,295,491,3,33,495,8,8,16,247,-3,0,52,52,14,18,148,2,1,6,49,1,358,457,5,205,10.32,22.92,11,7.88,1
5,387,443,50000,1,129,92,121,34,0,0,25,193,8,8,25,193,-3,0,102,104,0,19,52,1,0,6,17,0,113,47,4,205,4.04,4.48,11,8.73,1
34,872,5223,443,11,290,421,61,11,7,6,26,495,8,8,13,247,-3,1,55,59,7,12,115,1,2,4,38,1,87,0,3,0,0,0,10,7.43,1
3,134,5222,50000,1,67,0,76,19,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,26,1,1,14,26,0,226,67,0,207,3.7,2.05,10,7.7,1
20,836,443,50000,6,278,283,129,188,230,4,30,193,8,8,30,193,-3,0,102,104,0,14,78,1,1,4,26,0,81,0,5,207,3.55,1.76,11,8.18,1
7,411,443,50000,2,137,68,177,545,227,1,38,495,8,8,19,247,-3,0,55,60,12,16,130,1,2,5,43,3,97,34,5,0,0,0,9,7.04,1
8,332,443,50000,2,110,64,120,165,216,2,30,193,8,8,30,193,-3,0,102,104,0,19,115,1,2,6,38,1,247,210,4,202,13.7,15.82,11,8.61,1
5,388,443,50000,1,129,92,173,28,0,0,31,193,8,8,31,193,-3,0,102,104,0,17,115,1,2,5,38,0,363,488,4,202,12.46,12.08,10,7.28,1
6,327,443,50000,3,163,102,149,1644,698,1,24,193,8,8,24,193,-3,0,106,111,0,6,196,2,2,2,65,2,417,558,0,0,0,0,10,8.55,1
0,0,0,0,0,0,0,0,0,0,0,39,495,8,8,19,247,-3,0,57,65,11,15,90,1,1,7,45,0,94,53,6,206,5.13,4.5,10,7.67,1
51,770,443,50000,17,256,428,119,25,41,2,30,193,8,8,30,193,-3,0,102,104,0,10,116,1,3,3,38,0,71,64,3,202,10.34,7.64,11,8.55,1
6,644,443,50000,3,322,254,149,36,51,0,26,193,8,8,26,193,-3,0,102,104,0,11,26,1,1,5,13,0,122,0,4,0,0,0,11,7.97,1
45,532,443,50000,15,177,266,177,14,26,8,39,495,8,8,19,247,-3,0,55,58,10,14,124,1,2,4,41,0,88,23,5,206,4.64,2.46,11,7.99,1
2,140,443,443,1,70,0,150,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,90,1,1,7,45,0,122,0,6,206,4.6,5.1,8,6.48,1
8,392,443,443,2,130,108,60,628,219,0,26,193,8,8,26,193,-3,0,102,104,0,19,115,1,2,6,38,0,208,241,5,205,6.8,6.15,11,8.35,1
16,499,443,50000,5,166,208,117,280,466,4,27,495,8,8,13,247,-3,0,52,52,11,13,170,2,1,4,56,1,381,493,2,0,0,0,10,7.23,1
5,395,8883,8883,1,131,90,121,14,0,0,31,193,8,8,31,193,-3,0,102,104,0,15,152,2,1,5,50,0,81,0,5,207,3.23,2.23,11,8.1,1
8,394,443,50000,2,131,64,60,165,217,2,30,193,8,8,30,193,-3,0,102,104,0,21,154,1,1,7,51,0,293,217,4,205,4.59,6.27,10,7.93,1
8,410,443,50000,2,136,88,117,626,219,0,31,193,8,8,31,193,-3,0,102,104,0,18,115,1,2,6,38,1,217,245,5,0,0,0,10,8.31,1
9,332,443,50000,3,110,64,64,175,217,2,38,495,8,8,19,247,-3,0,55,58,11,30,89,1,1,10,29,0,321,374,2,206,5.18,4.29,10,7.57,1
9,318,443,50000,3,106,73,122,180,287,0,30,193,8,8,30,193,-3,0,105,109,0,6,115,1,2,2,38,0,138,228,1,206,4.11,1.95,10,7.11,1
9,313,443,50000,3,104,73,104,89,175,2,24,193,8,8,24,193,-3,0,106,111,0,16,153,1,1,5,51,0,220,229,4,0,0,0,11,8.28,1
10,369,443,50000,3,123,93,84,198,218,2,30,495,8,8,15,247,-3,0,52,53,10,7,115,1,2,2,38,1,204,219,1,206,4.46,3.75,11,8.02,1
5,398,443,50000,1,132,92,121,11,0,0,31,193,8,8,31,193,-3,0,102,104,0,17,89,1,1,5,29,1,91,1,3,204,42.09,110.82,11,8.19,1
9,419,443,50000,3,139,89,61,209,353,1,32,495,8,8,16,247,-3,0,56,52,14,15,78,1,1,5,26,0,81,0,5,0,0,0,10,7.64,1
6,327,443,50000,3,163,101,149,831,347,1,32,495,8,8,16,247,-3,0,51,52,15,27,163,2,1,9,54,2,236,316,6,205,7.29,9.3,11,7.88,1
6,372,5223,50000,2,124,85,121,10,2,0,30,193,8,8,30,193,-3,0,102,104,0,17,115,1,2,5,38,1,88,40,5,206,4.27,2.85,9,7.06,1
4,120,443,50000,2,60,28,143,32,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,90,1,1,7,45,0,122,0,6,0,0,0,11,7.89,1
9,327,443,50000,4,163,96,149,863,327,1,30,193,8,8,30,193,-3,0,102,104,0,14,124,1,2,4,41,0,88,21,5,206,4.02,3.41,9,7.96,1
8,441,443,50000,2,147,103,117,743,226,0,42,495,8,8,21,247,-3,0,55,59,9,25,89,1,1,8,29,0,279,375,3,206,3.85,2.32,10,7.88,1
33,1776,443,50000,11,592,545,58,163,299,4,20,193,8,8,20,193,-3,0,102,105,0,10,78,1,1,3,26,0,81,0,3,0,0,0,11,8.19,1
34,711,5223,443,11,237,345,61,37,8,6,57,495,8,8,28,247,-3,0,55,61,2,16,89,1,1,5,29,1,91,0,5,207,2.96,1.22,11,8.63,1
8,332,443,50000,2,110,64,102,161,212,2,37,495,8,8,18,247,-3,0,55,59,11,17,52,1,0,5,17,0,57,101,6,207,3.17,1.1,10,7.49,1
12,229,50000,80,4,76,54,64,9,12,2,43,539,8,8,14,179,-3,0,41,50,11,24,89,1,1,8,29,0,474,768,3,0,0,0,11,8.52,1
6,327,443,50000,3,163,101,149,819,342,1,30,193,8,8,30,193,-3,0,102,104,0,18,115,1,2,6,38,0,219,228,5,207,3.94,1.96,10,8,1
4,394,50000,443,1,131,83,60,8,0,0,41,495,8,8,20,247,-3,0,55,58,9,13,165,2,1,4,55,2,410,135,3,206,3.78,1.72,9,6.94,1
5,249,8883,50000,1,83,7,178,415,0,0,31,193,8,8,31,193,-3,0,102,104,0,21,115,1,2,7,38,0,203,261,6,207,3.06,1.13,10,8.52,1
13,394,443,443,4,131,104,60,289,260,1,74,797,5,8,24,265,-3,0,46,59,15,31,89,1,1,10,29,0,322,377,3,0,0,0,10,8.49,1
3,327,443,50000,1,163,124,149,12,0,0,55,495,5,5,27,247,-3,0,54,57,3,11,89,0,0,3,29,1,107,161,3,207,3.36,1.44,10,8.15,1
12,340,443,50000,4,113,70,62,213,284,1,33,413,8,8,11,137,-3,0,34,34,14,18,164,2,1,6,54,1,248,208,4,205,4.89,5.76,9,7.32,1
28,631,443,50000,9,210,240,120,479,87,5,20,193,8,8,20,193,-3,0,102,105,0,14,115,1,2,4,38,0,220,230,3,0,0,0,11,8.56,1
6,90,443,50000,3,45,8,54,0,0,0,32,495,8,8,16,247,-3,0,61,52,14,13,90,1,1,6,45,0,122,0,5,206,3.59,2.68,10,7.56,1
6,327,443,50000,3,163,102,149,824,343,1,47,797,5,8,15,265,-3,0,49,67,10,14,115,1,2,4,38,1,262,332,3,206,8.4,12.32,12,8.02,1
6,327,443,50000,3,163,101,149,827,343,1,48,797,5,8,16,265,-3,0,39,44,11,17,87,1,1,5,29,1,285,270,5,0,0,0,10,7.03,1
9,452,443,50000,3,150,67,117,706,306,0,33,495,8,8,16,247,-3,0,113,52,14,15,78,1,1,5,26,0,82,1,5,206,3.5,7.34,11,8.05,1
5,452,443,50000,1,150,82,117,838,0,0,32,371,8,8,10,123,-3,0,34,34,13,7,197,2,3,2,65,4,131,134,1,206,5.28,8.33,9,6.95,1
7,378,443,50000,2,126,74,121,281,463,1,31,193,8,8,31,193,-3,0,102,104,0,13,115,1,2,4,38,1,383,560,2,0,0,0,9,7.89,1
4,284,0,0,1,94,9,170,24,0,0,25,193,8,8,25,193,-3,0,102,104,0,18,89,1,1,6,29,1,108,26,4,204,9.03,7.1,10,7.91,1
3,327,443,50000,1,163,124,149,9,0,0,31,193,8,8,31,193,-3,0,102,104,0,6,116,1,2,2,38,1,409,557,0,207,2.59,1.85,9,7.52,1
21,385,9002,50000,7,128,164,60,98,105,2,40,495,8,8,20,247,-3,0,54,56,10,27,88,1,1,9,29,1,376,392,2,205,2.11,1.23,12,7.88,1
7,235,50000,443,2,78,33,62,333,376,0,25,193,8,8,25,193,-3,0,102,104,0,18,95,0,0,6,31,0,29,64,7,0,0,0,12,8.5,1
10,424,443,50000,3,141,119,60,331,212,1,31,193,8,8,31,193,-3,0,102,104,0,30,127,3,3,10,42,0,201,294,9,206,2.37,1.99,12,9.19,1
7,162,0,0,2,54,16,99,280,249,1,45,495,8,8,22,247,-3,0,54,56,7,17,115,1,2,5,38,1,230,245,4,0,0,0,10,7.25,1
8,398,50000,443,2,132,119,60,673,514,0,29,495,8,8,14,247,-3,0,53,55,13,11,161,2,1,3,53,1,143,118,3,207,2.97,1.41,12,8.71,1
7,223,50000,50000,2,74,35,64,613,18,0,25,193,8,8,25,193,-3,0,102,104,0,17,115,1,2,5,38,0,212,251,4,206,3.65,4.68,10,8.08,1
5,409,443,50000,1,136,103,117,108,0,0,46,797,5,8,15,265,-3,0,46,55,11,16,89,1,1,5,29,1,92,4,3,207,2.36,0.6,11,8.07,1
7,378,443,50000,2,126,74,121,145,228,1,30,193,8,8,30,193,-3,0,102,104,0,5,116,1,2,1,38,1,211,279,0,0,0,0,10,8.33,1
6,258,50000,443,2,86,28,64,355,377,0,31,193,8,8,31,193,-3,0,102,104,0,3,211,2,3,1,70,0,0,0,0,207,2.5,0.64,10,7.96,1
4,455,50000,443,1,151,84,121,7,0,0,29,193,8,8,29,193,-3,0,106,109,0,20,156,1,1,6,52,1,142,78,5,206,2.65,1.2,9,7.03,1
0,0,0,0,0,0,0,0,0,0,0,10,193,8,8,10,193,-2,0,102,108,0,12,90,0,0,4,30,0,127,31,2,144,40.02,54.75,10,8.03,1
6,392,443,50000,2,130,67,60,275,465,1,28,193,8,8,28,193,-2,0,102,104,0,4,168,1,2,1,56,3,87,0,0,144,149.7,120.26,11,8.58,1
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-2,0,102,104,0,14,170,1,2,4,56,1,110,50,4,142,164.23,96.25,10,7.97,1
5,381,443,443,1,127,91,121,14,0,0,26,495,8,8,13,247,-2,0,51,52,12,13,115,2,1,4,38,1,423,0,4,105,155.65,170.34,10,7.59,1
10,342,443,50000,3,114,73,84,142,233,0,32,495,8,8,16,247,-2,0,51,52,15,18,115,2,1,6,38,0,220,264,5,144,117.28,80.04,11,7.71,1
22,1452,443,50000,7,484,280,142,36,55,3,20,193,8,8,20,193,-2,0,102,105,0,20,52,2,0,6,17,0,147,32,4,143,88.2,44.66,12,9.41,1
11,595,443,50000,3,198,66,178,13,23,3,4,193,8,8,4,193,-2,0,102,125,0,5,117,2,2,1,39,0,44,24,0,144,39.1,55.3,10,7.29,1
27,401,443,50000,9,133,90,121,53,102,4,50,495,8,8,25,247,-2,0,70,131,23,11,153,3,3,3,51,1,62,20,2,144,24.07,17.18,13,9.76,1
22,575,443,50000,7,191,132,104,23,28,6,31,193,8,8,31,193,-2,0,102,104,0,12,154,3,2,4,51,0,99,36,4,144,149.34,130.69,10,7.86,1
41,1688,443,50000,13,562,286,103,8,10,11,30,193,8,8,30,193,-2,0,102,104,0,14,120,2,1,4,40,0,88,23,5,143,34.61,42.42,11,8.43,1
5,159,443,50000,1,53,7,121,14,0,0,38,495,8,8,19,247,-2,0,56,60,12,12,155,2,2,4,51,0,143,136,2,144,30.27,31.72,10,8.2,1
4,172,50000,50000,2,86,65,58,148,0,0,30,193,8,8,30,193,-2,0,102,104,0,15,120,2,1,5,40,0,81,0,5,142,55.64,68.3,10,7.74,1
25,655,443,50000,8,218,226,104,86,147,5,31,193,8,8,31,193,-2,0,102,104,0,19,132,0,0,6,44,0,60,31,7,144,27.55,33.13,12,9.02,1
14,452,443,50000,4,150,7,121,98,5,1,21,495,8,8,10,247,-2,0,59,56,8,10,120,2,1,3,40,0,81,0,3,108,17.15,23.95,13,9.24,1
13,373,443,50000,6,186,221,94,22,22,0,31,193,8,8,31,193,-2,0,102,104,0,28,52,2,0,9,17,0,151,26,6,142,66.74,42.69,11,8.13,1
32,226,443,50000,10,75,39,69,50,32,10,30,193,8,8,30,193,-2,0,102,104,0,5,218,1,3,1,72,8,1328,0,0,142,50.87,40.47,12,8.65,1
3,209,50000,5222,1,69,0,60,0,0,0,30,193,8,8,30,193,-2,0,105,109,0,5,128,1,1,1,42,1,47,64,0,144,46.09,45.15,12,8.25,1
10,185,50000,50000,3,61,18,69,119,125,2,32,495,8,8,16,247,-2,0,68,52,14,16,26,0,2,5,8,0,77,39,6,143,55,73.79,11,8.02,1
5,174,443,50000,1,58,14,80,0,0,0,31,193,8,8,31,193,-2,0,102,104,0,12,78,4,2,4,26,0,99,53,4,143,149.95,93.47,11,8.52,1
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-2,0,102,104,0,12,162,1,2,4,54,0,97,48,4,144,72.45,88.72,12,8.25,1
4,434,50000,5222,1,144,61,83,8,0,0,36,495,8,8,18,247,-2,0,61,68,10,3,90,4,4,1,30,0,0,0,0,144,45.55,58.34,11,8.94,1
4,519,50000,443,1,173,61,83,7,0,0,24,193,8,8,24,193,-2,0,106,111,0,14,138,2,1,4,46,8,93,25,4,144,25.78,41.6,11,8.17,1
6,120,5222,50000,3,60,19,75,124,32,0,24,193,8,8,24,193,-2,0,102,104,0,10,158,2,2,3,52,0,92,29,3,106,7.49,10.24,12,8.32,1
3,150,8883,50000,1,75,10,149,10,0,0,42,495,8,8,21,247,-2,0,53,55,9,20,126,2,1,6,42,4,98,33,4,142,33.95,31.5,11,8.71,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-2,0,102,104,0,15,173,2,2,5,57,0,81,0,5,142,32.89,29.4,10,7.86,1
4,152,5222,5222,1,50,9,124,22,0,0,31,193,8,8,31,193,-2,0,102,104,0,29,139,1,0,9,46,1,126,34,11,145,60.2,57.87,10,8.17,1
4,164,50000,50000,2,82,60,58,148,0,0,30,193,8,8,30,193,-2,0,102,104,0,3,175,1,2,1,58,0,0,0,0,143,57.93,57.16,10,7.79,1
10,251,50000,50000,3,83,37,121,204,153,0,30,495,8,8,15,247,-2,0,59,67,11,15,116,2,3,5,38,0,81,0,5,143,37.9,32.86,12,8.14,1
12,195,80,50000,4,65,22,69,18,5,2,25,193,8,8,25,193,-2,0,102,104,0,23,52,2,0,7,17,0,159,56,4,144,56.2,49.8,11,8.03,1
6,394,50000,50000,2,131,0,60,177,0,0,31,193,8,8,31,193,-2,0,102,104,0,13,114,2,1,4,38,1,259,261,3,144,25.13,18.79,11,8.84,1
6,339,50000,50000,2,113,35,64,348,0,0,40,495,8,8,20,247,-2,0,54,57,10,17,155,2,2,5,51,0,313,55,5,144,36.89,19.15,11,7.9,1
5,567,50000,443,1,189,61,83,70,0,0,31,193,8,8,31,193,-2,0,102,104,0,22,112,0,0,7,37,8,59,33,8,144,46.55,43.41,10,7.88,1
9,375,50000,50000,3,125,25,83,196,136,1,24,193,8,8,24,193,-2,0,106,111,0,10,120,2,1,3,40,0,104,38,3,106,57.5,56.42,12,8.83,1
7,253,5223,8883,2,84,50,61,17,3,0,34,495,8,8,17,247,-2,0,57,63,12,14,116,2,3,4,38,0,89,24,5,144,40.5,26.73,10,8.72,1
29,687,5223,50000,14,343,530,59,15,29,0,32,495,8,8,16,247,-2,0,68,80,11,12,135,2,1,4,45,0,90,27,4,145,50.96,43.63,11,8.27,1
5,243,443,50000,1,81,20,121,28,0,0,28,193,8,8,28,193,-2,0,106,110,0,24,52,0,0,8,17,0,37,32,9,143,97.85,78.57,11,8.73,1
8,226,443,50000,2,75,9,56,19,22,2,31,193,8,8,31,193,-2,0,102,104,0,22,133,2,1,7,44,5,204,221,5,143,42.7,37.28,10,8.24,1
10,691,5223,50000,3,230,227,56,19,26,2,41,495,8,8,20,247,-2,0,54,56,9,29,52,2,0,9,17,0,159,59,6,144,29.4,22.08,13,9.01,1
22,1852,0,0,7,617,430,113,27,40,4,31,193,8,8,31,193,-2,0,102,104,0,15,154,3,2,5,51,0,250,164,3,143,18.2,31.14,12,8.71,1
20,919,443,50000,6,306,368,104,55,82,3,29,193,8,8,29,193,-2,0,106,109,0,13,78,2,4,4,26,0,95,30,4,142,14.49,18.72,13,9.17,1
0,0,0,0,0,0,0,0,0,0,0,41,495,8,8,20,247,-2,0,55,59,10,25,52,2,0,8,17,0,170,88,5,144,36.48,17.89,11,8.39,1
8,542,50000,443,2,180,186,60,174,24,0,29,193,8,8,29,193,-2,0,106,109,0,14,169,1,2,4,56,3,186,34,4,144,26.72,53.61,12,9.24,1
6,425,443,50000,2,141,96,121,287,394,0,21,193,8,8,21,193,-2,0,102,105,0,11,157,1,2,3,52,1,98,29,3,108,102.57,144.45,12,8.77,1
16,1064,443,50000,5,354,290,137,192,230,2,33,495,8,8,16,247,-2,0,58,65,13,3,94,0,0,1,31,0,0,0,0,142,243.92,193.81,11,7.74,1
15,620,443,50000,5,206,189,121,92,2,4,33,495,5,5,16,247,-2,0,54,56,13,15,153,2,2,5,51,1,94,24,4,144,174.16,212.92,11,8.84,1
6,256,50000,50000,2,85,64,112,327,0,0,31,193,8,8,31,193,-2,0,102,104,0,15,120,2,1,5,40,0,81,0,5,144,48.49,48.86,10,7.73,1
