ip_sum_freq,ip_sum_sz,ip_destp_mode,ip_destp_least,ip_avg_freq,ip_avg_sz,ip_std_sz,ip_avg_ttl,ip_avg_delay,ip_std_delay,ip_std_freq,wifi_sum_freq,wifi_sum_sz,wifi_subtype_mode,wifi_type_least,wifi_avg_freq,wifi_avg_sz,wifi_avg_rssi,wifi_std_rssi,wifi_avg_delay,wifi_std_delay,wifi_std_freq,zb_sum_freq,zb_sum_sz,zb_type_mode,zb_type_least,zb_avg_freq,zb_avg_sz,zb_std_sz,zb_avg_delay,zb_std_delay,zb_std_freq,audio_freq,audio_avg_rms,audio_std_rms,avg_db,std_db,activity
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,52,54,11,18,124,1,3,6,41,2,197,189,5,128,1.48,0.68,9,7.3,0
0,0,0,0,0,0,0,0,0,0,0,29,495,8,8,14,247,-3,0,57,63,10,16,26,1,1,8,13,0,247,5,0,100,1.73,0.73,10,8.67,0
11,177,9002,50000,5,88,81,64,15,18,0,30,193,8,8,30,193,-3,0,102,104,0,16,126,1,3,5,42,3,78,22,5,140,1.99,0.74,10,8.01,0
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,102,104,0,15,143,3,0,5,47,0,74,22,5,140,2.24,0.9,9,7.41,0
5,159,443,50000,2,79,8,150,221,143,1,32,495,8,8,16,247,-3,0,58,67,9,23,52,1,0,7,17,0,182,65,4,141,2.12,0.8,10,7.77,0
4,120,443,50000,2,60,28,144,35,0,0,30,193,8,8,30,193,-2,0,102,104,0,24,26,1,1,12,13,0,268,51,1,145,2.21,0.68,9,7.34,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,12,180,3,1,4,60,8,123,112,3,139,1.87,0.7,11,8.92,0
0,0,0,0,0,0,0,0,0,0,0,34,669,8,8,11,223,-4,0,40,34,13,30,90,0,0,10,30,0,243,50,3,129,1.46,0.7,9,7.66,0
5,267,443,443,1,89,27,61,14,0,0,39,495,8,8,19,247,-3,0,54,56,11,16,120,1,3,5,40,0,75,20,6,133,1.78,0.74,11,8.41,0
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,9,167,3,1,3,55,2,226,102,2,137,1.79,0.73,9,7.15,0
8,260,50000,50000,2,86,58,60,247,25,0,31,193,8,8,31,193,-2,0,102,104,0,27,52,0,0,9,17,0,40,35,11,128,1.47,0.68,11,8.39,0
0,0,0,0,0,0,0,0,0,0,0,26,495,8,8,13,247,-3,0,56,63,7,22,91,1,1,7,30,0,173,28,4,101,1.68,0.67,9,7.53,0
10,183,9002,9002,5,91,84,64,16,18,0,31,193,8,8,31,193,-3,0,102,104,0,13,116,1,2,4,38,0,73,24,4,130,1.6,0.71,10,8.41,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,3,204,3,2,1,68,0,0,0,0,130,1.48,0.61,9,7.03,0
0,0,0,0,0,0,0,0,0,0,0,42,495,8,8,21,247,-3,0,53,56,10,28,52,1,0,9,17,0,157,17,5,121,1.25,0.67,10,8.74,0
4,225,50000,50000,1,75,9,114,24,0,0,29,193,8,8,29,193,-2,0,106,109,0,24,91,1,1,8,30,0,286,48,2,136,1.61,0.65,9,6.83,0
7,272,50000,50000,2,90,76,60,202,1,0,30,193,8,8,30,193,-3,0,105,109,0,11,162,3,1,3,54,0,110,119,3,130,1.42,0.59,12,8.78,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,12,116,1,1,4,38,0,108,40,4,139,1.83,0.76,10,8.25,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,56,62,12,14,155,1,1,4,51,0,89,24,5,139,1.87,0.66,9,6.89,0
3,183,443,50000,1,91,17,150,9,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,167,3,1,4,55,2,188,78,4,141,1.93,0.66,10,8.44,0
3,118,443,50000,1,59,13,64,15,0,0,20,193,8,8,20,193,-3,0,102,105,0,26,98,0,0,8,32,2,200,260,9,90,1.37,0.75,9,7.18,0
11,461,443,50000,3,153,157,120,104,125,2,38,495,8,8,19,247,-3,0,58,67,12,25,26,1,1,12,13,0,256,38,0,119,1.22,0.69,10,7.97,0
33,681,443,50000,16,340,542,142,148,246,1,30,193,8,8,30,193,-2,0,102,104,0,15,125,1,3,5,41,2,77,42,4,132,1.44,0.57,10,7.98,0
1,748,443,443,1,748,0,64,0,0,0,31,193,8,8,31,193,-2,0,102,104,0,14,143,3,0,4,47,0,73,23,5,136,1.55,0.61,11,8.1,0
0,0,0,0,0,0,0,0,0,0,0,40,495,8,8,20,247,-3,0,57,62,8,15,87,2,2,5,29,0,75,22,5,134,1.82,0.77,9,7.24,0
7,460,50000,443,2,153,182,64,245,20,0,31,193,8,8,31,193,-2,0,102,104,0,25,26,1,1,12,13,0,244,0,0,136,1.92,0.72,11,8.7,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,11,162,3,1,3,54,0,121,147,3,120,1.32,0.7,9,7.56,0
4,98,443,50000,2,49,13,142,2024,0,0,31,193,8,8,31,193,-3,0,102,104,0,30,90,1,1,10,30,0,236,52,4,122,1.23,0.63,9,8.61,0
0,0,0,0,0,0,0,0,0,0,0,34,495,5,5,17,247,-3,0,56,61,13,21,94,0,0,7,31,0,49,36,8,107,1.19,0.7,9,7.87,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,12,155,1,1,4,51,0,107,111,4,101,0.87,0.66,10,8.04,0
2,165,50000,50000,1,82,0,58,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,14,183,3,1,4,61,3,388,32,4,67,0.76,0.6,11,8.7,0
4,155,443,50000,2,77,36,150,28,0,0,36,495,8,8,18,247,-3,0,58,63,11,28,91,2,2,9,30,0,263,16,3,96,0.82,0.62,10,7.71,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,15,120,1,3,5,40,0,74,21,5,100,0.85,0.61,10,8.01,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,3,207,3,2,1,69,0,0,0,0,97,0.88,0.6,10,7.75,0
1,85,443,443,1,85,0,64,0,0,0,38,495,8,8,19,247,-3,0,54,57,12,27,52,1,0,9,17,0,165,43,5,93,0.87,0.64,10,8.16,0
4,225,50000,50000,1,75,9,114,31,0,0,30,193,8,8,30,193,-2,0,102,104,0,26,89,1,1,8,29,0,874,1,4,94,0.81,0.61,10,7.69,0
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-3,0,102,104,0,13,120,1,3,4,40,0,434,111,4,90,0.78,0.66,10,8.77,0
0,0,0,0,0,0,0,0,0,0,0,27,193,8,8,27,193,-3,0,102,104,0,27,26,1,1,13,13,0,234,34,0,98,0.8,0.65,9,7.76,0
0,0,0,0,0,0,0,0,0,0,0,41,495,8,8,20,247,-3,0,54,56,10,14,116,1,2,4,38,0,89,42,5,110,0.97,0.58,10,8.28,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,7,173,3,1,2,57,0,81,0,1,86,1,0.57,10,7.86,0
5,204,50000,50000,1,68,40,60,163,0,0,31,193,8,8,31,193,-3,0,102,104,0,19,132,1,3,6,44,5,185,207,5,106,1.03,0.65,10,7.77,0
0,0,0,0,0,0,0,0,0,0,0,42,797,5,8,14,265,-3,0,36,37,12,26,26,1,1,13,13,0,245,2,0,122,1.25,0.62,9,7.23,0
3,183,443,50000,1,91,17,150,10,0,0,27,193,8,8,27,193,-3,0,102,104,0,15,126,1,3,5,42,3,85,50,4,120,1.16,0.65,12,9.27,0
1,40,0,0,1,40,0,233,0,0,0,24,193,8,8,24,193,-3,0,106,111,0,3,207,3,2,1,69,0,0,0,0,125,1.47,0.79,10,7.79,0
0,0,0,0,0,0,0,0,0,0,0,33,495,8,8,16,247,-3,0,52,52,14,26,52,1,0,8,17,0,157,19,5,138,1.84,0.63,10,8.07,0
4,120,443,50000,2,60,28,144,40,0,0,30,193,8,8,30,193,-3,0,102,104,0,24,26,1,1,12,13,0,256,40,1,134,1.57,0.58,10,7.39,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,3,155,2,2,1,51,0,0,0,0,127,1.42,0.66,10,8.41,0
3,330,443,50000,1,165,126,150,9,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,158,1,1,4,52,0,210,27,4,119,1.33,0.73,10,7.47,0
0,0,0,0,0,0,0,0,0,0,0,39,495,8,8,19,247,-3,0,55,59,11,4,158,2,2,1,52,0,311,0,0,123,1.3,0.66,10,8.4,0
0,0,0,0,0,0,0,0,0,0,0,10,193,8,8,10,193,-3,0,102,108,0,9,26,1,1,4,13,0,284,76,0,77,0.93,0.62,10,7.92,0
2,165,50000,50000,1,82,0,58,0,0,0,44,495,8,8,22,247,-3,0,57,53,20,13,167,3,1,4,55,1,107,178,4,109,0.98,0.59,9,7.68,0
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-2,0,54,56,12,27,91,1,1,9,30,0,281,39,3,97,0.85,0.6,9,7.04,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,23,182,3,1,7,60,5,151,59,4,105,0.92,0.6,9,6.95,0
11,177,9002,50000,5,88,81,64,15,18,0,30,193,8,8,30,193,-3,0,102,104,0,14,143,3,0,4,47,0,73,23,5,96,0.86,0.64,10,8.43,0
4,120,443,50000,2,60,28,144,31,0,0,38,495,8,8,19,247,-3,0,56,62,12,15,116,1,2,5,38,0,82,1,5,91,0.78,0.59,9,7.34,0
8,278,50000,50000,2,92,67,60,235,3,0,25,193,8,8,25,193,-3,0,102,104,0,24,26,1,1,12,13,0,244,1,0,96,0.71,0.58,10,8.93,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,11,120,1,3,3,40,0,121,147,3,101,0.95,0.63,9,7.69,0
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,27,87,1,1,9,29,0,162,0,5,91,0.86,0.71,11,8.68,0
3,183,443,50000,1,91,17,150,11,0,0,34,495,8,8,17,247,-3,0,55,58,9,18,94,0,0,6,31,0,43,35,7,77,1.05,0.68,9,7.11,0
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,12,163,1,1,4,54,2,163,0,3,93,0.85,0.67,10,8.45,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,19,124,1,3,6,41,2,232,255,6,103,0.9,0.61,9,6.95,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,57,62,11,26,52,1,0,8,17,0,164,2,5,104,0.91,0.64,11,8.48,0
10,183,9002,9002,5,91,84,64,16,18,0,25,193,8,8,25,193,-3,0,102,104,0,16,126,1,3,5,42,3,77,40,5,111,0.94,0.63,8,6.62,0
23,382,443,50000,11,191,286,149,16,10,0,26,193,8,8,26,193,-3,0,102,104,0,3,169,3,7,1,56,0,0,0,0,112,1.07,0.65,11,7.98,0
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-3,0,59,67,14,26,52,1,0,8,17,0,157,18,5,129,1.36,0.59,8,7.1,0
9,195,443,50000,3,65,9,179,38,4,2,30,193,8,8,30,193,-3,0,102,104,0,27,90,1,1,9,30,0,162,1,5,141,1.98,0.68,9,7.53,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,12,120,1,3,4,40,0,107,111,4,140,2.25,0.78,11,8.59,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,22,89,1,1,7,29,0,411,209,3,142,2.55,0.82,9,7.26,0
0,0,0,0,0,0,0,0,0,0,0,37,797,5,8,12,265,-3,0,35,36,8,11,120,1,3,3,40,0,71,25,3,106,2.46,0.84,10,8.19,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,11,167,3,1,3,55,2,220,99,3,143,4.69,1.38,8,6.86,0
11,202,50000,50000,3,67,36,118,232,25,1,30,193,8,8,30,193,-3,0,102,104,0,18,120,1,3,6,40,0,396,28,6,143,3.32,0.7,10,8.1,0
0,0,0,0,0,0,0,0,0,0,0,39,495,8,8,19,247,-3,0,58,64,10,28,91,2,2,9,30,0,267,9,3,142,2.59,0.88,10,7.71,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,113,1,2,4,37,0,74,23,5,124,1.46,0.71,10,8.15,0
4,155,443,50000,2,77,36,150,9,0,0,49,669,8,8,16,223,-4,0,43,47,11,13,143,3,0,4,47,0,73,25,4,127,1.51,0.63,10,7.79,0
3,141,443,50000,1,70,14,144,0,0,0,37,495,8,8,18,247,-3,0,56,61,11,23,52,1,0,7,17,0,165,48,4,124,1.37,0.71,10,8.43,0
3,205,50000,50000,1,68,0,114,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,13,116,1,2,4,38,0,81,0,4,128,1.7,0.81,10,8.57,0
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,12,120,1,3,4,40,0,107,111,4,132,1.49,0.69,10,7.88,0
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-3,0,57,63,14,28,89,1,1,9,29,0,337,126,4,127,1.36,0.68,10,8.07,0
0,0,0,0,0,0,0,0,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,13,120,1,3,4,40,0,82,36,4,90,1.12,0.59,11,8.15,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,12,167,3,1,4,55,2,192,83,3,116,1.11,0.62,9,7.97,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,117,1,3,5,39,0,58,36,6,110,1.11,0.7,10,7.64,0
4,391,443,50000,2,195,7,150,39,0,0,39,495,8,8,19,247,-3,0,54,57,11,26,26,1,1,13,13,0,245,3,0,133,1.79,0.82,10,8.24,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,33,52,1,0,11,17,0,130,72,7,129,1.42,0.67,9,7.14,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,17,161,1,1,5,53,3,315,21,5,121,1.28,0.71,10,8.85,0
4,120,443,50000,2,60,28,144,33,0,0,37,495,8,8,18,247,-3,0,56,61,11,28,52,1,0,9,17,0,156,17,5,119,1.18,0.64,9,8.24,0
6,262,50000,50000,2,87,67,60,234,0,0,31,193,8,8,31,193,-3,0,102,104,0,34,91,1,1,11,30,0,126,61,7,104,0.95,0.66,11,8.6,0
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-3,0,54,58,13,14,120,1,3,4,40,0,81,1,5,101,0.91,0.63,9,7.4,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,30,90,1,1,10,30,0,230,29,4,87,0.82,0.64,11,8.51,0
4,155,443,50000,2,77,36,150,10,0,0,33,495,8,8,16,247,-3,0,53,56,9,12,120,1,3,4,40,0,72,26,4,74,0.97,0.59,9,7.39,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,22,165,3,1,7,55,6,148,146,5,93,0.71,0.65,10,8.13,0
2,165,50000,50000,1,82,0,58,0,0,0,29,193,8,8,29,193,-3,0,109,114,0,18,117,1,3,6,39,0,65,32,7,93,0.86,0.61,10,7.93,0
3,331,443,50000,1,165,127,150,9,0,0,43,495,8,8,21,247,-3,0,55,59,8,16,115,1,3,5,38,2,434,24,4,110,1.11,0.68,10,7.99,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,156,1,1,5,52,0,622,0,5,121,1.19,0.64,10,8.16,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,13,111,1,1,4,37,0,90,45,4,124,1.34,0.74,8,7.13,0
12,213,80,50000,6,106,112,152,11,12,1,34,495,8,8,17,247,-3,0,55,58,14,16,150,3,1,5,50,0,75,39,6,120,1.51,0.84,10,8.53,0
4,183,0,0,1,61,9,171,23,0,0,30,193,8,8,30,193,-3,0,102,104,0,23,26,1,1,11,13,0,271,56,1,119,1.24,0.66,11,8.71,0
8,147,443,50000,4,73,0,150,894,588,0,38,495,8,8,19,247,-3,0,53,54,12,14,133,1,3,4,44,0,89,24,5,118,1.18,0.63,12,11,0
0,0,0,0,0,0,0,0,0,0,0,28,495,8,8,14,247,-3,0,52,54,11,19,90,1,1,6,30,0,280,70,1,86,1.1,0.61,11,8.87,0
2,147,443,443,1,73,0,150,0,0,0,40,797,5,8,13,265,-3,0,39,45,12,15,116,1,2,5,38,0,81,0,5,98,0.9,0.61,12,9.8,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,26,26,1,1,13,13,0,244,68,1,107,0.94,0.66,9,7.25,0
5,263,50000,50000,1,87,47,121,130,0,0,25,193,8,8,25,193,-3,0,102,104,0,25,52,1,0,8,17,0,164,45,5,122,1.21,0.62,10,8.7,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,54,56,7,25,26,1,1,12,13,0,255,37,0,112,1.14,0.72,9,7.44,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,21,159,1,1,7,53,2,92,80,5,123,1.26,0.69,10,8.41,0
64,429,443,9002,21,143,61,64,24,25,23,31,193,8,8,31,193,-3,0,102,104,0,12,158,1,1,4,52,0,99,36,4,123,1.34,0.7,11,9.09,0
0,0,0,0,0,0,0,0,0,0,0,36,495,8,8,18,247,-3,0,57,61,11,26,52,1,0,8,17,0,181,36,3,136,1.98,1.28,11,10.62,0
4,120,443,50000,2,60,28,144,31,0,0,31,193,8,8,31,193,-3,0,102,104,0,25,26,1,1,12,13,0,255,36,0,135,1.89,0.97,12,9.48,0
4,155,443,50000,2,77,36,150,10,0,0,30,193,8,8,30,193,-2,0,102,104,0,14,120,1,3,4,40,0,87,21,5,135,2.14,1.36,11,8.35,0
0,0,0,0,0,0,0,0,0,0,0,21,193,8,8,21,193,-3,0,102,104,0,18,87,2,2,6,29,0,174,30,3,92,1.45,0.68,10,7.88,0
0,0,0,0,0,0,0,0,0,0,0,36,495,8,8,18,247,-3,0,57,64,12,7,116,2,2,2,38,0,68,34,1,123,1.31,0.72,10,7.79,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,27,94,1,1,9,31,0,163,45,5,107,1.04,0.65,10,8.93,0
2,165,50000,50000,1,82,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,78,1,9,4,26,0,88,24,5,123,1.14,0.55,9,7.64,0
0,0,0,0,0,0,0,0,0,0,0,40,495,8,8,20,247,-3,0,54,56,10,29,91,1,1,9,30,0,271,45,4,109,1.02,0.58,12,8.96,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,87,2,2,5,29,0,68,27,6,97,0.82,0.65,10,7.3,0
10,183,9002,9002,5,91,84,64,16,17,0,32,495,8,8,16,247,-3,0,56,52,14,22,90,1,1,7,30,0,162,0,4,103,0.92,0.58,11,8.97,0
4,120,443,50000,2,60,28,144,41,0,0,40,495,8,8,20,247,-3,0,55,58,11,26,52,1,0,8,17,0,164,46,5,122,1.32,0.77,9,7.57,0
7,260,50000,50000,2,86,56,60,365,283,0,29,193,8,8,29,193,-2,0,106,109,0,24,26,1,1,12,13,0,256,38,1,124,1.3,0.68,11,8.96,0
0,0,0,0,0,0,0,0,0,0,0,21,193,8,8,21,193,-3,0,102,105,0,11,155,1,1,3,51,0,91,27,3,99,1.51,0.64,10,7.7,0
7,265,443,50000,2,88,27,118,147,109,1,30,193,8,8,30,193,-3,0,102,104,0,27,91,1,1,9,30,0,162,3,5,130,1.92,0.99,10,8.42,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,55,59,12,19,90,2,2,6,30,0,188,30,5,125,1.48,0.77,11,8.06,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,21,94,1,1,7,31,0,164,52,4,129,1.47,0.67,9,7.91,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-2,0,102,104,0,22,52,1,0,7,17,0,154,23,4,117,1.16,0.65,10,7.62,0
0,0,0,0,0,0,0,0,0,0,0,41,495,8,8,20,247,-3,0,55,60,10,24,27,1,1,12,13,2,266,73,0,121,1.3,0.63,10,8.08,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-2,0,102,104,0,14,78,1,1,4,26,0,89,24,5,115,1.09,0.63,10,7.78,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,105,109,0,15,126,1,3,5,42,3,168,23,4,114,1.14,0.6,10,8.99,0
4,120,443,50000,2,60,28,144,31,0,0,38,495,8,8,19,247,-3,0,56,59,10,17,136,3,0,5,45,0,231,15,5,101,0.91,0.66,9,8.34,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,26,52,1,0,8,17,0,170,24,5,100,0.91,0.61,11,8.53,0
6,154,443,50000,3,77,8,150,348,57,1,19,193,8,8,19,193,-3,0,108,113,0,10,120,1,3,3,40,0,91,26,3,83,1.05,0.58,10,8.75,0
3,183,443,50000,1,91,17,150,9,0,0,31,193,8,8,31,193,-3,0,102,104,0,13,113,1,2,4,37,0,81,0,4,119,1.03,0.57,10,7.72,0
0,0,0,0,0,0,0,0,0,0,0,40,495,8,8,20,247,-3,0,53,55,10,18,116,1,2,6,38,0,181,67,4,106,1.02,0.64,10,8.64,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-2,0,105,109,0,15,149,3,0,5,49,0,81,33,5,116,1.33,0.78,10,7.65,0
9,301,50000,50000,3,100,87,60,284,75,0,30,193,8,8,30,193,-3,0,102,104,0,16,52,1,0,5,17,0,75,17,6,122,1.19,0.62,10,8.93,0
0,0,0,0,0,0,0,0,0,0,0,40,797,5,8,13,265,-3,0,38,42,11,29,91,1,1,9,30,0,265,33,4,122,1.22,0.59,10,7.37,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,12,116,1,2,4,38,0,81,0,4,105,0.98,0.66,10,9.02,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,15,155,1,1,5,51,0,81,0,5,115,1.04,0.59,10,7.73,0
1,81,0,0,1,81,0,225,0,0,0,39,495,8,8,19,247,-3,0,54,56,11,26,52,1,0,8,17,0,156,19,5,116,1.18,0.63,10,8.04,0
3,100,443,50000,1,50,14,144,0,0,0,24,193,8,8,24,193,-3,0,106,111,0,15,52,10,10,5,17,0,166,66,2,96,1.35,0.61,10,8.74,0
2,165,50000,50000,1,82,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,120,1,3,4,40,0,88,22,5,120,1.25,0.69,10,7.66,0
3,183,443,50000,1,91,17,150,10,0,0,30,193,8,8,30,193,-3,0,102,104,0,28,88,1,1,9,29,0,322,0,5,134,1.59,0.68,10,7.91,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,57,63,11,17,117,1,2,5,39,0,196,42,4,140,1.86,0.8,10,7.8,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,12,120,1,3,4,40,0,90,25,4,140,1.87,0.72,10,8.31,0
13,273,80,443,4,91,74,123,7,8,2,26,193,8,8,26,193,-3,0,102,104,0,27,52,1,0,9,17,0,156,17,5,136,1.79,0.73,9,7.99,0
1,60,443,443,1,60,0,64,0,0,0,41,797,5,8,13,265,-3,0,39,43,10,23,52,1,1,7,17,0,204,44,4,138,2.26,1.16,10,9.39,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,172,3,1,5,57,3,163,0,5,141,2.01,0.74,8,7.33,0
32,631,443,50000,16,315,456,141,163,209,1,30,193,8,8,30,193,-3,0,102,104,0,14,155,1,1,4,51,0,81,0,5,136,1.74,0.76,11,8.83,0
5,158,443,50000,1,52,18,169,63,0,0,37,495,8,8,18,247,-3,0,57,63,12,28,52,1,0,9,17,0,156,17,5,141,2.17,0.8,10,7.24,0
7,285,50000,50000,2,95,83,60,282,20,0,25,193,8,8,25,193,-3,0,102,104,0,18,26,1,1,9,13,0,244,2,0,106,2.22,0.73,11,9.22,0
4,391,443,50000,2,195,7,150,38,0,0,25,193,8,8,25,193,-3,0,102,104,0,13,120,1,3,4,40,0,88,21,4,137,1.61,0.59,9,7.3,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,25,90,1,1,8,30,0,163,0,5,135,1.66,0.69,10,8.26,0
4,306,443,50000,2,153,143,150,10,0,0,39,495,8,8,19,247,-3,0,54,57,10,15,115,1,3,5,38,1,442,34,4,131,1.38,0.58,11,8.33,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,120,1,3,4,40,0,88,22,5,123,1.39,0.7,10,8.29,0
2,165,50000,50000,1,82,0,58,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,26,26,1,1,13,13,0,244,2,0,123,1.34,0.67,9,7.43,0
0,0,0,0,0,0,0,0,0,0,0,36,495,8,8,18,247,-3,0,56,61,12,15,117,1,2,5,39,0,221,66,2,119,1.22,0.69,10,8.13,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,23,175,1,1,7,58,5,503,25,4,122,1.25,0.62,9,8.5,0
11,177,9002,50000,5,88,81,64,15,18,0,31,193,8,8,31,193,-3,0,102,104,0,22,26,1,1,11,13,0,244,0,0,132,1.45,0.61,10,7.77,0
4,120,443,50000,2,60,28,144,36,0,0,38,495,8,8,19,247,-3,0,55,58,11,25,30,1,1,12,15,8,255,37,0,124,1.31,0.7,10,8.1,0
0,0,0,0,0,0,0,0,0,0,0,21,193,8,8,21,193,-3,0,102,105,0,23,52,1,0,7,17,0,156,21,4,93,1.38,0.75,10,8.52,0
6,275,50000,50000,2,91,5,121,223,46,0,29,193,8,8,29,193,-2,0,106,109,0,13,120,1,3,4,40,0,97,50,4,133,1.59,0.7,12,8.61,0
2,147,443,443,1,73,0,150,0,0,0,30,193,8,8,30,193,-2,0,102,104,0,15,116,1,2,5,38,0,81,0,5,133,1.74,0.77,9,7.59,0
3,183,443,50000,1,91,17,150,10,0,0,41,797,5,8,13,265,-3,0,36,38,12,23,89,1,1,7,29,0,389,29,4,131,1.5,0.66,12,9.45,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,6,91,2,2,2,30,0,115,1,0,125,1.36,0.65,9,7.19,0
7,285,50000,50000,2,95,83,60,233,2,0,31,193,8,8,31,193,-3,0,102,104,0,26,26,1,1,13,13,0,244,2,0,93,0.77,0.63,10,8.84,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,54,57,11,28,52,1,0,9,17,0,164,47,4,113,1.11,0.62,9,8.09,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,17,140,3,0,5,46,0,70,28,6,89,0.81,0.66,11,8.68,0
